Enter countryCodeValue :IND
ID: 1024, Name: Mumbai (Bombay), CountryCode: IND, District: Maharashtra, Population: 10500000
ID: 1349, Name: Meerut Cantonment, CountryCode: IND, District: Uttar Pradesh, Population: 94876
ID: 1350, Name: Dehri, CountryCode: IND, District: Bihar, Population: 94526
ID: 1351, Name: Delhi Cantonment, CountryCode: IND, District: Delhi, Population: 94326
ID: 1352, Name: Chhindwara, CountryCode: IND, District: Madhya Pradesh, Population: 93731
ID: 1353, Name: Bansberia, CountryCode: IND, District: West Bengali, Population: 93447
ID: 1354, Name: Nagaon, CountryCode: IND, District: Assam, Population: 93350
ID: 1355, Name: Kanpur Cantonment, CountryCode: IND, District: Uttar Pradesh, Population: 93109
ID: 1356, Name: Vidisha, CountryCode: IND, District: Madhya Pradesh, Population: 92917
ID: 1357, Name: Bettiah, CountryCode: IND, District: Bihar, Population: 92583
ID: 1358, Name: Purulia, CountryCode: IND, District: Jharkhand, Population: 92574
ID: 1359, Name: Hassan, CountryCode: IND, District: Karnataka, Population: 90803
ID: 1360, Name: Ambala Sadar, CountryCode: IND, District: Haryana, Population: 90712
ID: 1361, Name: Baidyabati, CountryCode: IND, District: West Bengali, Population: 90601
ID: 1362, Name: Morvi, CountryCode: IND, District: Gujarat, Population: 90357
ID: 1363, Name: Raigarh, CountryCode: IND, District: Chhatisgarh, Population: 89166
ID: 1364, Name: Vejalpur, CountryCode: IND, District: Gujarat, Population: 89053

Enter countryCodeValue :AFG
ID: 1, Name: Kabul, CountryCode: AFG, District: Kabol, Population: 1780000
ID: 2, Name: Qandahar, CountryCode: AFG, District: Qandahar, Population: 237500
ID: 3, Name: Herat, CountryCode: AFG, District: Herat, Population: 186800
ID: 4, Name: Mazar-e-Sharif, CountryCode: AFG, District: Balkh, Population: 127800

Enter countryCodeValue :USA
ID: 3793, Name: New York, CountryCode: USA, District: New York, Population: 8008278
ID: 3794, Name: Los Angeles, CountryCode: USA, District: California, Population: 3694820
ID: 3795, Name: Chicago, CountryCode: USA, District: Illinois, Population: 2896016
ID: 3796, Name: Houston, CountryCode: USA, District: Texas, Population: 1953631
ID: 3797, Name: Philadelphia, CountryCode: USA, District: Pennsylvania, Population: 1517550
ID: 3798, Name: Phoenix, CountryCode: USA, District: Arizona, Population: 1321045
ID: 3799, Name: San Diego, CountryCode: USA, District: California, Population: 1223400
ID: 3800, Name: Dallas, CountryCode: USA, District: Texas, Population: 1188580
ID: 3801, Name: San Antonio, CountryCode: USA, District: Texas, Population: 1144646
ID: 3802, Name: Detroit, CountryCode: USA, District: Michigan, Population: 951270
ID: 3803, Name: San Jose, CountryCode: USA, District: California, Population: 894943
ID: 3804, Name: Indianapolis, CountryCode: USA, District: Indiana, Population: 791926
ID: 3805, Name: San Francisco, CountryCode: USA, District: California, Population: 776733
ID: 3806, Name: Jacksonville, CountryCode: USA, District: Florida, Population: 735167
ID: 3807, Name: Columbus, CountryCode: USA, District: Ohio, Population: 711470
ID: 3808, Name: Austin, CountryCode: USA, District: Texas, Population: 656562
ID: 3809, Name: Baltimore, CountryCode: USA, District: Maryland, Population: 651154
ID: 3810, Name: Memphis, CountryCode: USA, District: Tennessee, Population: 650100
ID: 3811, Name: Milwaukee, CountryCode: USA, District: Wisconsin, Population: 596974
ID: 3812, Name: Boston, CountryCode: USA, District: Massachusetts, Population: 589141
ID: 3813, Name: Washington, CountryCode: USA, District: District of Columbia, Population: 572059
ID: 3814, Name: Nashville-Davidson, CountryCode: USA, District: Tennessee, Population: 569891
ID: 3815, Name: El Paso, CountryCode: USA, District: Texas, Population: 563662
ID: 3816, Name: Seattle, CountryCode: USA, District: Washington, Population: 563374
ID: 3817, Name: Denver, CountryCode: USA, District: Colorado, Population: 554636
ID: 3818, Name: Charlotte, CountryCode: USA, District: North Carolina, Population: 540828
ID: 3819, Name: Fort Worth, CountryCode: USA, District: Texas, Population: 534694
ID: 3820, Name: Portland, CountryCode: USA, District: Oregon, Population: 529121
ID: 3821, Name: Oklahoma City, CountryCode: USA, District: Oklahoma, Population: 506132
ID: 3822, Name: Tucson, CountryCode: USA, District: Arizona, Population: 486699
ID: 3823, Name: New Orleans, CountryCode: USA, District: Louisiana, Population: 484674
ID: 3824, Name: Las Vegas, CountryCode: USA, District: Nevada, Population: 478434
ID: 3825, Name: Cleveland, CountryCode: USA, District: Ohio, Population: 478403
ID: 3826, Name: Long Beach, CountryCode: USA, District: California, Population: 461522
ID: 3827, Name: Albuquerque, CountryCode: USA, District: New Mexico, Population: 448607
ID: 3828, Name: Kansas City, CountryCode: USA, District: Missouri, Population: 441545
ID: 3829, Name: Fresno, CountryCode: USA, District: California, Population: 427652
ID: 3830, Name: Virginia Beach, CountryCode: USA, District: Virginia, Population: 425257
ID: 3831, Name: Atlanta, CountryCode: USA, District: Georgia, Population: 416474
ID: 3832, Name: Sacramento, CountryCode: USA, District: California, Population: 407018
ID: 3833, Name: Oakland, CountryCode: USA, District: California, Population: 399484
ID: 3834, Name: Mesa, CountryCode: USA, District: Arizona, Population: 396375
ID: 3835, Name: Tulsa, CountryCode: USA, District: Oklahoma, Population: 393049
ID: 3836, Name: Omaha, CountryCode: USA, District: Nebraska, Population: 390007
ID: 3837, Name: Minneapolis, CountryCode: USA, District: Minnesota, Population: 382618
ID: 3838, Name: Honolulu, CountryCode: USA, District: Hawaii, Population: 371657
ID: 3839, Name: Miami, CountryCode: USA, District: Florida, Population: 362470
ID: 3840, Name: Colorado Springs, CountryCode: USA, District: Colorado, Population: 360890
ID: 3841, Name: Saint Louis, CountryCode: USA, District: Missouri, Population: 348189
ID: 3842, Name: Wichita, CountryCode: USA, District: Kansas, Population: 344284
ID: 3843, Name: Santa Ana, CountryCode: USA, District: California, Population: 337977
ID: 3844, Name: Pittsburgh, CountryCode: USA, District: Pennsylvania, Population: 334563
ID: 3845, Name: Arlington, CountryCode: USA, District: Texas, Population: 332969
ID: 3846, Name: Cincinnati, CountryCode: USA, District: Ohio, Population: 331285
ID: 3847, Name: Anaheim, CountryCode: USA, District: California, Population: 328014
ID: 3848, Name: Toledo, CountryCode: USA, District: Ohio, Population: 313619
ID: 3849, Name: Tampa, CountryCode: USA, District: Florida, Population: 303447
ID: 3850, Name: Buffalo, CountryCode: USA, District: New York, Population: 292648
ID: 3851, Name: Saint Paul, CountryCode: USA, District: Minnesota, Population: 287151
ID: 3852, Name: Corpus Christi, CountryCode: USA, District: Texas, Population: 277454
ID: 3853, Name: Aurora, CountryCode: USA, District: Colorado, Population: 276393
ID: 3854, Name: Raleigh, CountryCode: USA, District: North Carolina, Population: 276093
ID: 3855, Name: Newark, CountryCode: USA, District: New Jersey, Population: 273546
ID: 3856, Name: Lexington-Fayette, CountryCode: USA, District: Kentucky, Population: 260512
ID: 3857, Name: Anchorage, CountryCode: USA, District: Alaska, Population: 260283
ID: 3858, Name: Louisville, CountryCode: USA, District: Kentucky, Population: 256231
ID: 3859, Name: Riverside, CountryCode: USA, District: California, Population: 255166
ID: 3860, Name: Saint Petersburg, CountryCode: USA, District: Florida, Population: 248232
ID: 3861, Name: Bakersfield, CountryCode: USA, District: California, Population: 247057
ID: 3862, Name: Stockton, CountryCode: USA, District: California, Population: 243771
ID: 3863, Name: Birmingham, CountryCode: USA, District: Alabama, Population: 242820
ID: 3864, Name: Jersey City, CountryCode: USA, District: New Jersey, Population: 240055
ID: 3865, Name: Norfolk, CountryCode: USA, District: Virginia, Population: 234403
ID: 3866, Name: Baton Rouge, CountryCode: USA, District: Louisiana, Population: 227818
ID: 3867, Name: Hialeah, CountryCode: USA, District: Florida, Population: 226419
ID: 3868, Name: Lincoln, CountryCode: USA, District: Nebraska, Population: 225581
ID: 3869, Name: Greensboro, CountryCode: USA, District: North Carolina, Population: 223891
ID: 3870, Name: Plano, CountryCode: USA, District: Texas, Population: 222030
ID: 3871, Name: Rochester, CountryCode: USA, District: New York, Population: 219773
ID: 3872, Name: Glendale, CountryCode: USA, District: Arizona, Population: 218812
ID: 3873, Name: Akron, CountryCode: USA, District: Ohio, Population: 217074
ID: 3874, Name: Garland, CountryCode: USA, District: Texas, Population: 215768
ID: 3875, Name: Madison, CountryCode: USA, District: Wisconsin, Population: 208054
ID: 3876, Name: Fort Wayne, CountryCode: USA, District: Indiana, Population: 205727
ID: 3877, Name: Fremont, CountryCode: USA, District: California, Population: 203413
ID: 3878, Name: Scottsdale, CountryCode: USA, District: Arizona, Population: 202705
ID: 3879, Name: Montgomery, CountryCode: USA, District: Alabama, Population: 201568
ID: 3880, Name: Shreveport, CountryCode: USA, District: Louisiana, Population: 200145
ID: 3881, Name: Augusta-Richmond County, CountryCode: USA, District: Georgia, Population: 199775
ID: 3882, Name: Lubbock, CountryCode: USA, District: Texas, Population: 199564
ID: 3883, Name: Chesapeake, CountryCode: USA, District: Virginia, Population: 199184
ID: 3884, Name: Mobile, CountryCode: USA, District: Alabama, Population: 198915
ID: 3885, Name: Des Moines, CountryCode: USA, District: Iowa, Population: 198682
ID: 3886, Name: Grand Rapids, CountryCode: USA, District: Michigan, Population: 197800
ID: 3887, Name: Richmond, CountryCode: USA, District: Virginia, Population: 197790
ID: 3888, Name: Yonkers, CountryCode: USA, District: New York, Population: 196086
ID: 3889, Name: Spokane, CountryCode: USA, District: Washington, Population: 195629
ID: 3890, Name: Glendale, CountryCode: USA, District: California, Population: 194973
ID: 3891, Name: Tacoma, CountryCode: USA, District: Washington, Population: 193556
ID: 3892, Name: Irving, CountryCode: USA, District: Texas, Population: 191615
ID: 3893, Name: Huntington Beach, CountryCode: USA, District: California, Population: 189594
ID: 3894, Name: Modesto, CountryCode: USA, District: California, Population: 188856
ID: 3895, Name: Durham, CountryCode: USA, District: North Carolina, Population: 187035
ID: 3896, Name: Columbus, CountryCode: USA, District: Georgia, Population: 186291
ID: 3897, Name: Orlando, CountryCode: USA, District: Florida, Population: 185951
ID: 3898, Name: Boise City, CountryCode: USA, District: Idaho, Population: 185787
ID: 3899, Name: Winston-Salem, CountryCode: USA, District: North Carolina, Population: 185776
ID: 3900, Name: San Bernardino, CountryCode: USA, District: California, Population: 185401
ID: 3901, Name: Jackson, CountryCode: USA, District: Mississippi, Population: 184256
ID: 3902, Name: Little Rock, CountryCode: USA, District: Arkansas, Population: 183133
ID: 3903, Name: Salt Lake City, CountryCode: USA, District: Utah, Population: 181743
ID: 3904, Name: Reno, CountryCode: USA, District: Nevada, Population: 180480
ID: 3905, Name: Newport News, CountryCode: USA, District: Virginia, Population: 180150
ID: 3906, Name: Chandler, CountryCode: USA, District: Arizona, Population: 176581
ID: 3907, Name: Laredo, CountryCode: USA, District: Texas, Population: 176576
ID: 3908, Name: Henderson, CountryCode: USA, District: Nevada, Population: 175381
ID: 3909, Name: Arlington, CountryCode: USA, District: Virginia, Population: 174838
ID: 3910, Name: Knoxville, CountryCode: USA, District: Tennessee, Population: 173890
ID: 3911, Name: Amarillo, CountryCode: USA, District: Texas, Population: 173627
ID: 3912, Name: Providence, CountryCode: USA, District: Rhode Island, Population: 173618
ID: 3913, Name: Chula Vista, CountryCode: USA, District: California, Population: 173556
ID: 3914, Name: Worcester, CountryCode: USA, District: Massachusetts, Population: 172648
ID: 3915, Name: Oxnard, CountryCode: USA, District: California, Population: 170358
ID: 3916, Name: Dayton, CountryCode: USA, District: Ohio, Population: 166179
ID: 3917, Name: Garden Grove, CountryCode: USA, District: California, Population: 165196
ID: 3918, Name: Oceanside, CountryCode: USA, District: California, Population: 161029
ID: 3919, Name: Tempe, CountryCode: USA, District: Arizona, Population: 158625
ID: 3920, Name: Huntsville, CountryCode: USA, District: Alabama, Population: 158216
ID: 3921, Name: Ontario, CountryCode: USA, District: California, Population: 158007
ID: 3922, Name: Chattanooga, CountryCode: USA, District: Tennessee, Population: 155554
ID: 3923, Name: Fort Lauderdale, CountryCode: USA, District: Florida, Population: 152397
ID: 3924, Name: Springfield, CountryCode: USA, District: Massachusetts, Population: 152082
ID: 3925, Name: Springfield, CountryCode: USA, District: Missouri, Population: 151580
ID: 3926, Name: Santa Clarita, CountryCode: USA, District: California, Population: 151088
ID: 3927, Name: Salinas, CountryCode: USA, District: California, Population: 151060
ID: 3928, Name: Tallahassee, CountryCode: USA, District: Florida, Population: 150624
ID: 3929, Name: Rockford, CountryCode: USA, District: Illinois, Population: 150115
ID: 3930, Name: Pomona, CountryCode: USA, District: California, Population: 149473
ID: 3931, Name: Metairie, CountryCode: USA, District: Louisiana, Population: 149428
ID: 3932, Name: Paterson, CountryCode: USA, District: New Jersey, Population: 149222
ID: 3933, Name: Overland Park, CountryCode: USA, District: Kansas, Population: 149080
ID: 3934, Name: Santa Rosa, CountryCode: USA, District: California, Population: 147595
ID: 3935, Name: Syracuse, CountryCode: USA, District: New York, Population: 147306
ID: 3936, Name: Kansas City, CountryCode: USA, District: Kansas, Population: 146866
ID: 3937, Name: Hampton, CountryCode: USA, District: Virginia, Population: 146437
ID: 3938, Name: Lakewood, CountryCode: USA, District: Colorado, Population: 144126
ID: 3939, Name: Vancouver, CountryCode: USA, District: Washington, Population: 143560
ID: 3940, Name: Irvine, CountryCode: USA, District: California, Population: 143072
ID: 3941, Name: Aurora, CountryCode: USA, District: Illinois, Population: 142990
ID: 3942, Name: Moreno Valley, CountryCode: USA, District: California, Population: 142381
ID: 3943, Name: Pasadena, CountryCode: USA, District: California, Population: 141674
ID: 3944, Name: Hayward, CountryCode: USA, District: California, Population: 140030
ID: 3945, Name: Brownsville, CountryCode: USA, District: Texas, Population: 139722
ID: 3946, Name: Bridgeport, CountryCode: USA, District: Connecticut, Population: 139529
ID: 3947, Name: Hollywood, CountryCode: USA, District: Florida, Population: 139357
ID: 3948, Name: Warren, CountryCode: USA, District: Michigan, Population: 138247
ID: 3949, Name: Torrance, CountryCode: USA, District: California, Population: 137946
ID: 3950, Name: Eugene, CountryCode: USA, District: Oregon, Population: 137893
ID: 3951, Name: Pembroke Pines, CountryCode: USA, District: Florida, Population: 137427
ID: 3952, Name: Salem, CountryCode: USA, District: Oregon, Population: 136924
ID: 3953, Name: Pasadena, CountryCode: USA, District: Texas, Population: 133936
ID: 3954, Name: Escondido, CountryCode: USA, District: California, Population: 133559
ID: 3955, Name: Sunnyvale, CountryCode: USA, District: California, Population: 131760
ID: 3956, Name: Savannah, CountryCode: USA, District: Georgia, Population: 131510
ID: 3957, Name: Fontana, CountryCode: USA, District: California, Population: 128929
ID: 3958, Name: Orange, CountryCode: USA, District: California, Population: 128821
ID: 3959, Name: Naperville, CountryCode: USA, District: Illinois, Population: 128358
ID: 3960, Name: Alexandria, CountryCode: USA, District: Virginia, Population: 128283
ID: 3961, Name: Rancho Cucamonga, CountryCode: USA, District: California, Population: 127743
ID: 3962, Name: Grand Prairie, CountryCode: USA, District: Texas, Population: 127427
ID: 3963, Name: East Los Angeles, CountryCode: USA, District: California, Population: 126379
ID: 3964, Name: Fullerton, CountryCode: USA, District: California, Population: 126003
ID: 3965, Name: Corona, CountryCode: USA, District: California, Population: 124966
ID: 3966, Name: Flint, CountryCode: USA, District: Michigan, Population: 124943
ID: 3967, Name: Paradise, CountryCode: USA, District: Nevada, Population: 124682
ID: 3968, Name: Mesquite, CountryCode: USA, District: Texas, Population: 124523
ID: 3969, Name: Sterling Heights, CountryCode: USA, District: Michigan, Population: 124471
ID: 3970, Name: Sioux Falls, CountryCode: USA, District: South Dakota, Population: 123975
ID: 3971, Name: New Haven, CountryCode: USA, District: Connecticut, Population: 123626
ID: 3972, Name: Topeka, CountryCode: USA, District: Kansas, Population: 122377
ID: 3973, Name: Concord, CountryCode: USA, District: California, Population: 121780
ID: 3974, Name: Evansville, CountryCode: USA, District: Indiana, Population: 121582
ID: 3975, Name: Hartford, CountryCode: USA, District: Connecticut, Population: 121578
ID: 3976, Name: Fayetteville, CountryCode: USA, District: North Carolina, Population: 121015
ID: 3977, Name: Cedar Rapids, CountryCode: USA, District: Iowa, Population: 120758
ID: 3978, Name: Elizabeth, CountryCode: USA, District: New Jersey, Population: 120568
ID: 3979, Name: Lansing, CountryCode: USA, District: Michigan, Population: 119128
ID: 3980, Name: Lancaster, CountryCode: USA, District: California, Population: 118718
ID: 3981, Name: Fort Collins, CountryCode: USA, District: Colorado, Population: 118652
ID: 3982, Name: Coral Springs, CountryCode: USA, District: Florida, Population: 117549
ID: 3983, Name: Stamford, CountryCode: USA, District: Connecticut, Population: 117083
ID: 3984, Name: Thousand Oaks, CountryCode: USA, District: California, Population: 117005
ID: 3985, Name: Vallejo, CountryCode: USA, District: California, Population: 116760
ID: 3986, Name: Palmdale, CountryCode: USA, District: California, Population: 116670
ID: 3987, Name: Columbia, CountryCode: USA, District: South Carolina, Population: 116278
ID: 3988, Name: El Monte, CountryCode: USA, District: California, Population: 115965
ID: 3989, Name: Abilene, CountryCode: USA, District: Texas, Population: 115930
ID: 3990, Name: North Las Vegas, CountryCode: USA, District: Nevada, Population: 115488
ID: 3991, Name: Ann Arbor, CountryCode: USA, District: Michigan, Population: 114024
ID: 3992, Name: Beaumont, CountryCode: USA, District: Texas, Population: 113866
ID: 3993, Name: Waco, CountryCode: USA, District: Texas, Population: 113726
ID: 3994, Name: Macon, CountryCode: USA, District: Georgia, Population: 113336
ID: 3995, Name: Independence, CountryCode: USA, District: Missouri, Population: 113288
ID: 3996, Name: Peoria, CountryCode: USA, District: Illinois, Population: 112936
ID: 3997, Name: Inglewood, CountryCode: USA, District: California, Population: 112580
ID: 3998, Name: Springfield, CountryCode: USA, District: Illinois, Population: 111454
ID: 3999, Name: Simi Valley, CountryCode: USA, District: California, Population: 111351
ID: 4000, Name: Lafayette, CountryCode: USA, District: Louisiana, Population: 110257
ID: 4001, Name: Gilbert, CountryCode: USA, District: Arizona, Population: 109697
ID: 4002, Name: Carrollton, CountryCode: USA, District: Texas, Population: 109576
ID: 4003, Name: Bellevue, CountryCode: USA, District: Washington, Population: 109569
ID: 4004, Name: West Valley City, CountryCode: USA, District: Utah, Population: 108896
ID: 4005, Name: Clarksville, CountryCode: USA, District: Tennessee, Population: 108787
ID: 4006, Name: Costa Mesa, CountryCode: USA, District: California, Population: 108724
ID: 4007, Name: Peoria, CountryCode: USA, District: Arizona, Population: 108364
ID: 4008, Name: South Bend, CountryCode: USA, District: Indiana, Population: 107789
ID: 4009, Name: Downey, CountryCode: USA, District: California, Population: 107323
ID: 4010, Name: Waterbury, CountryCode: USA, District: Connecticut, Population: 107271
ID: 4011, Name: Manchester, CountryCode: USA, District: New Hampshire, Population: 107006
ID: 4012, Name: Allentown, CountryCode: USA, District: Pennsylvania, Population: 106632
ID: 4013, Name: McAllen, CountryCode: USA, District: Texas, Population: 106414
ID: 4014, Name: Joliet, CountryCode: USA, District: Illinois, Population: 106221
ID: 4015, Name: Lowell, CountryCode: USA, District: Massachusetts, Population: 105167
ID: 4016, Name: Provo, CountryCode: USA, District: Utah, Population: 105166
ID: 4017, Name: West Covina, CountryCode: USA, District: California, Population: 105080
ID: 4018, Name: Wichita Falls, CountryCode: USA, District: Texas, Population: 104197
ID: 4019, Name: Erie, CountryCode: USA, District: Pennsylvania, Population: 103717
ID: 4020, Name: Daly City, CountryCode: USA, District: California, Population: 103621
ID: 4021, Name: Citrus Heights, CountryCode: USA, District: California, Population: 103455
ID: 4022, Name: Norwalk, CountryCode: USA, District: California, Population: 103298
ID: 4023, Name: Gary, CountryCode: USA, District: Indiana, Population: 102746
ID: 4024, Name: Berkeley, CountryCode: USA, District: California, Population: 102743
ID: 4025, Name: Santa Clara, CountryCode: USA, District: California, Population: 102361
ID: 4026, Name: Green Bay, CountryCode: USA, District: Wisconsin, Population: 102313
ID: 4027, Name: Cape Coral, CountryCode: USA, District: Florida, Population: 102286
ID: 4028, Name: Arvada, CountryCode: USA, District: Colorado, Population: 102153
ID: 4029, Name: Pueblo, CountryCode: USA, District: Colorado, Population: 102121
ID: 4030, Name: Sandy, CountryCode: USA, District: Utah, Population: 101853
ID: 4031, Name: Athens-Clarke County, CountryCode: USA, District: Georgia, Population: 101489
ID: 4032, Name: Cambridge, CountryCode: USA, District: Massachusetts, Population: 101355
ID: 4033, Name: Westminster, CountryCode: USA, District: Colorado, Population: 100940
ID: 4034, Name: San Buenaventura, CountryCode: USA, District: California, Population: 100916
ID: 4035, Name: Portsmouth, CountryCode: USA, District: Virginia, Population: 100565
ID: 4036, Name: Livonia, CountryCode: USA, District: Michigan, Population: 100545
ID: 4037, Name: Burbank, CountryCode: USA, District: California, Population: 100316
ID: 4038, Name: Clearwater, CountryCode: USA, District: Florida, Population: 99936
ID: 4039, Name: Midland, CountryCode: USA, District: Texas, Population: 98293
ID: 4040, Name: Davenport, CountryCode: USA, District: Iowa, Population: 98256
ID: 4041, Name: Mission Viejo, CountryCode: USA, District: California, Population: 98049
ID: 4042, Name: Miami Beach, CountryCode: USA, District: Florida, Population: 97855
ID: 4043, Name: Sunrise Manor, CountryCode: USA, District: Nevada, Population: 95362
ID: 4044, Name: New Bedford, CountryCode: USA, District: Massachusetts, Population: 94780
ID: 4045, Name: El Cajon, CountryCode: USA, District: California, Population: 94578
ID: 4046, Name: Norman, CountryCode: USA, District: Oklahoma, Population: 94193
ID: 4047, Name: Richmond, CountryCode: USA, District: California, Population: 94100
ID: 4048, Name: Albany, CountryCode: USA, District: New York, Population: 93994
ID: 4049, Name: Brockton, CountryCode: USA, District: Massachusetts, Population: 93653
ID: 4050, Name: Roanoke, CountryCode: USA, District: Virginia, Population: 93357
ID: 4051, Name: Billings, CountryCode: USA, District: Montana, Population: 92988
ID: 4052, Name: Compton, CountryCode: USA, District: California, Population: 92864
ID: 4053, Name: Gainesville, CountryCode: USA, District: Florida, Population: 92291
ID: 4054, Name: Fairfield, CountryCode: USA, District: California, Population: 92256
ID: 4055, Name: Arden-Arcade, CountryCode: USA, District: California, Population: 92040
ID: 4056, Name: San Mateo, CountryCode: USA, District: California, Population: 91799
ID: 4057, Name: Visalia, CountryCode: USA, District: California, Population: 91762
ID: 4058, Name: Boulder, CountryCode: USA, District: Colorado, Population: 91238
ID: 4059, Name: Cary, CountryCode: USA, District: North Carolina, Population: 91213
ID: 4060, Name: Santa Monica, CountryCode: USA, District: California, Population: 91084
ID: 4061, Name: Fall River, CountryCode: USA, District: Massachusetts, Population: 90555
ID: 4062, Name: Kenosha, CountryCode: USA, District: Wisconsin, Population: 89447
ID: 4063, Name: Elgin, CountryCode: USA, District: Illinois, Population: 89408
ID: 4064, Name: Odessa, CountryCode: USA, District: Texas, Population: 89293
ID: 4065, Name: Carson, CountryCode: USA, District: California, Population: 89089
ID: 4066, Name: Charleston, CountryCode: USA, District: South Carolina, Population: 89063

Enter countryCodeValue :exit
